original_index,entrez_id,Grupo_Metabolico
21650,3062,Metabólico No Clasificado (Otros)
404,3061,Metabólico No Clasificado (Otros)
56551,3060,Metabólico No Clasificado (Otros)
15100,306,Metabólico No Clasificado (Otros)
12962,3059,Metabólico No Clasificado (Otros)
61854,3055,2. Transferasas
35402,3054,Metabólico No Clasificado (Otros)
64523,3053,Metabólico No Clasificado (Otros)
33956,3052,4. Liasas
35861,3052,4. Liasas
54993,3050,Metabólico No Clasificado (Otros)
53012,3049,Metabólico No Clasificado (Otros)
40827,3044,No Metabólico / No en KEGG
42492,3044,No Metabólico / No en KEGG
42491,3043,Metabólico No Clasificado (Otros)
40825,3043,Metabólico No Clasificado (Otros)
54994,3042,Metabólico No Clasificado (Otros)
54690,3040,Metabólico No Clasificado (Otros)
54577,3038,2. Transferasas
53545,3038,2. Transferasas
29932,3037,2. Transferasas
60699,3036,2. Transferasas
44772,3034,4. Liasas
15218,3033,1. Oxidorreductasas
6482,3032,2. Transferasas
7953,3030,4. Liasas
17428,303,No Metabólico / No en KEGG
16295,303,No Metabólico / No en KEGG
53739,3029,3. Hidrolasas
34955,3028,1. Oxidorreductasas
37408,3026,Metabólico No Clasificado (Otros)
51699,302,Metabólico No Clasificado (Otros)
31322,301,Metabólico No Clasificado (Otros)
58507,30062,9. Reguladores Metabólicos
8875,30061,8. Transportadores y Receptores
10995,30061,8. Transportadores y Receptores
58975,3004,Metabólico No Clasificado (Otros)
17821,3003,Metabólico No Clasificado (Otros)
48894,3002,3. Hidrolasas
18515,30012,9. Reguladores Metabólicos
34796,30011,Metabólico No Clasificado (Otros)
25159,30010,Metabólico No Clasificado (Otros)
17825,3001,3. Hidrolasas
55665,30009,9. Reguladores Metabólicos
41423,30008,Metabólico No Clasificado (Otros)
42678,30008,Metabólico No Clasificado (Otros)
49050,30001,Metabólico No Clasificado (Otros)
60136,30000,Metabólico No Clasificado (Otros)
55186,3000,4. Liasas
57490,3000,4. Liasas
12573,30,2. Transferasas
14114,30,2. Transferasas
28335,29999,Metabólico No Clasificado (Otros)
27559,29999,Metabólico No Clasificado (Otros)
11339,29995,Metabólico No Clasificado (Otros)
11309,29994,Metabólico No Clasificado (Otros)
11308,29994,Metabólico No Clasificado (Otros)
21483,29993,Metabólico No Clasificado (Otros)
28307,29992,Metabólico No Clasificado (Otros)
31775,29991,Metabólico No Clasificado (Otros)
48893,2999,Metabólico No Clasificado (Otros)
32638,29989,Metabólico No Clasificado (Otros)
31644,29988,8. Transportadores y Receptores
48020,29986,8. Transportadores y Receptores
59974,29985,8. Transportadores y Receptores
40185,29984,Metabólico No Clasificado (Otros)
36980,29982,Metabólico No Clasificado (Otros)
64437,29980,Metabólico No Clasificado (Otros)
45714,2998,2. Transferasas
44237,2998,2. Transferasas
32244,29979,Metabólico No Clasificado (Otros)
34245,29978,Metabólico No Clasificado (Otros)
39199,29974,Metabólico No Clasificado (Otros)
37870,29974,Metabólico No Clasificado (Otros)
61449,2997,2. Transferasas
60618,2997,2. Transferasas
25758,29969,Metabólico No Clasificado (Otros)
31345,29968,2. Transferasas
29877,29967,Metabólico No Clasificado (Otros)
30823,29967,Metabólico No Clasificado (Otros)
48919,29966,Metabólico No Clasificado (Otros)
53805,29965,Metabólico No Clasificado (Otros)
16246,2996,Metabólico No Clasificado (Otros)
6506,29959,Metabólico No Clasificado (Otros)
19078,29958,1. Oxidorreductasas
2883,29957,8. Transportadores y Receptores
3151,29956,2. Transferasas
49246,29954,2. Transferasas
43585,29953,3. Hidrolasas
32711,29952,3. Hidrolasas
43281,29951,2. Transferasas
60461,29950,Metabólico No Clasificado (Otros)
7089,2995,Metabólico No Clasificado (Otros)
1688,29949,Metabólico No Clasificado (Otros)
53629,29948,Metabólico No Clasificado (Otros)
63896,29947,9. Reguladores Metabólicos
60462,29946,Metabólico No Clasificado (Otros)
14845,29945,Metabólico No Clasificado (Otros)
34643,29944,Metabólico No Clasificado (Otros)
227,29943,3. Hidrolasas
29483,29942,Metabólico No Clasificado (Otros)
31678,29941,2. Transferasas
21886,29940,5. Isomerasas
17399,2994,Metabólico No Clasificado (Otros)
17561,2994,Metabólico No Clasificado (Otros)
1735,29937,Metabólico No Clasificado (Otros)
4930,29937,Metabólico No Clasificado (Otros)
34370,29935,Metabólico No Clasificado (Otros)
35007,29934,Metabólico No Clasificado (Otros)
49467,29933,Metabólico No Clasificado (Otros)
11340,29931,No Metabólico / No en KEGG
18320,29930,Metabólico No Clasificado (Otros)
17400,2993,Metabólico No Clasificado (Otros)
17562,2993,Metabólico No Clasificado (Otros)
706,29929,2. Transferasas
55076,29928,8. Transportadores y Receptores
11963,29927,Metabólico No Clasificado (Otros)
10092,29926,2. Transferasas
7629,29926,2. Transferasas
13584,29925,2. Transferasas
59850,29924,Metabólico No Clasificado (Otros)
28286,29923,Metabólico No Clasificado (Otros)
3420,29922,2. Transferasas
6292,29920,1. Oxidorreductasas
12091,2992,2. Transferasas
55672,29916,Metabólico No Clasificado (Otros)
43760,29915,Metabólico No Clasificado (Otros)
140,29914,Metabólico No Clasificado (Otros)
60139,29911,Metabólico No Clasificado (Otros)
13161,29909,Metabólico No Clasificado (Otros)
58449,29906,Metabólico No Clasificado (Otros)
53237,29904,2. Transferasas
61151,29903,Metabólico No Clasificado (Otros)
59848,29903,Metabólico No Clasificado (Otros)
43810,29902,Metabólico No Clasificado (Otros)
40123,29901,Metabólico No Clasificado (Otros)
26476,2990,3. Hidrolasas
919,29899,Metabólico No Clasificado (Otros)
26224,29896,Metabólico No Clasificado (Otros)
56560,29893,Metabólico No Clasificado (Otros)
11623,29890,Metabólico No Clasificado (Otros)
2467,29889,Metabólico No Clasificado (Otros)
60570,29888,Metabólico No Clasificado (Otros)
27198,29887,Metabólico No Clasificado (Otros)
25236,29887,Metabólico No Clasificado (Otros)
26127,29886,Metabólico No Clasificado (Otros)
27742,29886,Metabólico No Clasificado (Otros)
29383,29883,Metabólico No Clasificado (Otros)
32716,29882,Metabólico No Clasificado (Otros)
26363,29881,8. Transportadores y Receptores
46796,29880,2. Transferasas
1843,2987,2. Transferasas
35157,2986,4. Liasas
53133,29855,Metabólico No Clasificado (Otros)
7503,29851,Metabólico No Clasificado (Otros)
40776,29850,Metabólico No Clasificado (Otros)
60745,29844,Metabólico No Clasificado (Otros)
44382,29843,3. Hidrolasas
8532,29842,9. Reguladores Metabólicos
6389,29841,9. Reguladores Metabólicos
44211,2984,4. Liasas
45697,2984,4. Liasas
515,2981,Metabólico No Clasificado (Otros)
28288,29803,Metabólico No Clasificado (Otros)
27011,29803,Metabólico No Clasificado (Otros)
28229,29803,Metabólico No Clasificado (Otros)
64993,29802,Metabólico No Clasificado (Otros)
64506,29801,2. Transferasas
54154,29800,2. Transferasas
2516,2980,Metabólico No Clasificado (Otros)
65651,29799,Metabólico No Clasificado (Otros)
64972,29799,Metabólico No Clasificado (Otros)
64648,29796,Metabólico No Clasificado (Otros)
22672,2979,Metabólico No Clasificado (Otros)
8801,29789,Metabólico No Clasificado (Otros)
59529,29785,1. Oxidorreductasas
64859,29781,Metabólico No Clasificado (Otros)
64802,29780,Metabólico No Clasificado (Otros)
21558,2978,Metabólico No Clasificado (Otros)
21194,29777,Metabólico No Clasificado (Otros)
65901,29775,Metabólico No Clasificado (Otros)
65748,29775,Metabólico No Clasificado (Otros)
42793,2977,4. Liasas
41730,2977,4. Liasas
50626,29767,Metabólico No Clasificado (Otros)
52384,29767,Metabólico No Clasificado (Otros)
50628,29766,Metabólico No Clasificado (Otros)
50631,29766,Metabólico No Clasificado (Otros)
6276,29765,Metabólico No Clasificado (Otros)
41214,29763,Metabólico No Clasificado (Otros)
63429,29761,3. Hidrolasas
38119,29760,Metabólico No Clasificado (Otros)
7970,2976,Metabólico No Clasificado (Otros)
53950,2975,Metabólico No Clasificado (Otros)
49468,2972,Metabólico No Clasificado (Otros)
46310,2971,9. Reguladores Metabólicos
25520,2969,Metabólico No Clasificado (Otros)
66688,2968,Metabólico No Clasificado (Otros)
66904,2968,Metabólico No Clasificado (Otros)
66267,2968,Metabólico No Clasificado (Otros)
67131,2968,Metabólico No Clasificado (Otros)
66490,2968,Metabólico No Clasificado (Otros)
24993,2968,Metabólico No Clasificado (Otros)
43940,2967,Metabólico No Clasificado (Otros)
20593,2966,Metabólico No Clasificado (Otros)
39761,2965,Metabólico No Clasificado (Otros)
46402,2963,Metabólico No Clasificado (Otros)
60031,2962,Metabólico No Clasificado (Otros)
29479,2961,Metabólico No Clasificado (Otros)
11914,2960,Metabólico No Clasificado (Otros)
13747,2960,Metabólico No Clasificado (Otros)
2785,2959,Metabólico No Clasificado (Otros)
51695,2958,Metabólico No Clasificado (Otros)
49272,2957,Metabólico No Clasificado (Otros)
6623,2956,Metabólico No Clasificado (Otros)
6621,2956,Metabólico No Clasificado (Otros)
48412,2954,5. Isomerasas
65670,2952,2. Transferasas
65008,2952,2. Transferasas
40200,2950,2. Transferasas
934,2949,2. Transferasas
4522,2948,2. Transferasas
6192,2948,2. Transferasas
5599,2947,2. Transferasas
2902,2947,2. Transferasas
6193,2946,2. Transferasas
6306,2944,2. Transferasas
22749,2941,2. Transferasas
22747,2940,2. Transferasas
22744,2939,2. Transferasas
22745,2938,2. Transferasas
62422,2937,6. Ligasas
29480,2936,1. Oxidorreductasas
54737,2935,Metabólico No Clasificado (Otros)
53850,2935,Metabólico No Clasificado (Otros)
31590,2934,Metabólico No Clasificado (Otros)
14299,2932,2. Transferasas
12954,2932,2. Transferasas
60488,2931,2. Transferasas
32815,293,8. Transportadores y Receptores
36351,293,8. Transportadores y Receptores
34692,293,8. Transportadores y Receptores
64922,2928,9. Reguladores Metabólicos
15922,2926,Metabólico No Clasificado (Otros)
33986,2925,Metabólico No Clasificado (Otros)
50554,2923,5. Isomerasas
58175,2922,Metabólico No Clasificado (Otros)
58701,2922,Metabólico No Clasificado (Otros)
15934,2921,Metabólico No Clasificado (Otros)
15936,2920,Metabólico No Clasificado (Otros)
34487,292,8. Transportadores y Receptores
36084,292,8. Transportadores y Receptores
15076,2919,Metabólico No Clasificado (Otros)
28144,2918,Metabólico No Clasificado (Otros)
26834,2918,Metabólico No Clasificado (Otros)
11337,2917,Metabólico No Clasificado (Otros)
20917,2916,Metabólico No Clasificado (Otros)
19672,2916,Metabólico No Clasificado (Otros)
41650,2915,Metabólico No Clasificado (Otros)
42753,2915,Metabólico No Clasificado (Otros)
22596,2914,Metabólico No Clasificado (Otros)
25578,2913,Metabólico No Clasificado (Otros)
59062,29128,2. Transferasas
60013,29128,2. Transferasas
44426,29127,Metabólico No Clasificado (Otros)
31033,29126,Metabólico No Clasificado (Otros)
42471,29125,Metabólico No Clasificado (Otros)
40774,29125,Metabólico No Clasificado (Otros)
59506,29124,Metabólico No Clasificado (Otros)
54311,29123,Metabólico No Clasificado (Otros)
46160,29121,Metabólico No Clasificado (Otros)
45161,29121,Metabólico No Clasificado (Otros)
11624,2912,Metabólico No Clasificado (Otros)
39238,29119,Metabólico No Clasificado (Otros)
37914,29119,Metabólico No Clasificado (Otros)
40665,29118,5. Isomerasas
54071,29117,Metabólico No Clasificado (Otros)
57382,29115,Metabólico No Clasificado (Otros)
55906,29115,Metabólico No Clasificado (Otros)
11863,29114,Metabólico No Clasificado (Otros)
66630,29113,Metabólico No Clasificado (Otros)
22473,29113,Metabólico No Clasificado (Otros)
67055,29113,Metabólico No Clasificado (Otros)
66184,29113,Metabólico No Clasificado (Otros)
66830,29113,Metabólico No Clasificado (Otros)
66418,29113,Metabólico No Clasificado (Otros)
43527,29110,2. Transferasas
22029,2911,Metabólico No Clasificado (Otros)
54149,29109,Metabólico No Clasificado (Otros)
54019,29108,Metabólico No Clasificado (Otros)
61801,29107,Metabólico No Clasificado (Otros)
50625,29106,Metabólico No Clasificado (Otros)
54113,29105,Metabólico No Clasificado (Otros)
46388,29103,Metabólico No Clasificado (Otros)
18791,29102,3. Hidrolasas
2056,29101,3. Hidrolasas
53519,29100,8. Transportadores y Receptores
15561,291,8. Transportadores y Receptores
17001,291,8. Transportadores y Receptores
41039,29099,Metabólico No Clasificado (Otros)
41040,29099,Metabólico No Clasificado (Otros)
55200,29098,Metabólico No Clasificado (Otros)
1805,29097,8. Transportadores y Receptores
43454,29095,Metabólico No Clasificado (Otros)
6686,29094,Metabólico No Clasificado (Otros)
18433,29093,Metabólico No Clasificado (Otros)
274,29092,No Metabólico / No en KEGG
48895,29091,Metabólico No Clasificado (Otros)
58209,29090,8. Transportadores y Receptores
59619,2909,Metabólico No Clasificado (Otros)
39248,2909,Metabólico No Clasificado (Otros)
3624,29089,2. Transferasas
28766,29088,Metabólico No Clasificado (Otros)
41943,29087,Metabólico No Clasificado (Otros)
61535,29086,Metabólico No Clasificado (Otros)
33838,29085,3. Hidrolasas
11871,29083,Metabólico No Clasificado (Otros)
50221,29082,Metabólico No Clasificado (Otros)
49508,29082,Metabólico No Clasificado (Otros)
8778,29081,Metabólico No Clasificado (Otros)
45907,29080,Metabólico No Clasificado (Otros)
44708,29080,Metabólico No Clasificado (Otros)
19436,2908,9. Reguladores Metabólicos
46878,29079,Metabólico No Clasificado (Otros)
22894,29078,Metabólico No Clasificado (Otros)
62305,29075,No Metabólico / No en KEGG
22112,29074,Metabólico No Clasificado (Otros)
12642,29072,2. Transferasas
35213,29071,Metabólico No Clasificado (Otros)
36098,29071,Metabólico No Clasificado (Otros)
29217,2907,Metabólico No Clasificado (Otros)
41920,29068,9. Reguladores Metabólicos
53847,29066,Metabólico No Clasificado (Otros)
30006,29065,No Metabólico / No en KEGG
14844,29063,Metabólico No Clasificado (Otros)
26884,29062,Metabólico No Clasificado (Otros)
59652,2906,Metabólico No Clasificado (Otros)
62223,29058,Metabólico No Clasificado (Otros)
56882,2905,Metabólico No Clasificado (Otros)
44205,2904,Metabólico No Clasificado (Otros)
7548,29034,No Metabólico / No en KEGG
54724,2903,Metabólico No Clasificado (Otros)
53829,2903,Metabólico No Clasificado (Otros)
29948,29028,Metabólico No Clasificado (Otros)
33840,2902,Metabólico No Clasificado (Otros)
48467,29018,No Metabólico / No en KEGG
42950,29015,8. Transportadores y Receptores
60483,2901,Metabólico No Clasificado (Otros)
40606,2900,Metabólico No Clasificado (Otros)
42382,2900,Metabólico No Clasificado (Otros)
52027,290,3. Hidrolasas
56014,29,Metabólico No Clasificado (Otros)
13001,28999,9. Reguladores Metabólicos
29929,28998,Metabólico No Clasificado (Otros)
26914,28996,2. Transferasas
28188,28996,2. Transferasas
41375,28992,3. Hidrolasas
30982,28991,Metabólico No Clasificado (Otros)
13046,28990,Metabólico No Clasificado (Otros)
2461,2899,Metabólico No Clasificado (Otros)
31699,28989,2. Transferasas
28386,28988,Metabólico No Clasificado (Otros)
54190,28987,Metabólico No Clasificado (Otros)
34238,28986,Metabólico No Clasificado (Otros)
34497,28985,Metabólico No Clasificado (Otros)
46378,28984,Metabólico No Clasificado (Otros)
65915,28983,Metabólico No Clasificado (Otros)
15036,28983,Metabólico No Clasificado (Otros)
1741,28982,8. Transportadores y Receptores
43808,28981,Metabólico No Clasificado (Otros)
24702,2898,Metabólico No Clasificado (Otros)
21804,2898,Metabólico No Clasificado (Otros)
21633,28978,8. Transportadores y Receptores
45442,28977,Metabólico No Clasificado (Otros)
43679,28977,Metabólico No Clasificado (Otros)
13784,28976,Metabólico No Clasificado (Otros)
11977,28976,Metabólico No Clasificado (Otros)
59201,28974,Metabólico No Clasificado (Otros)
66549,28973,Metabólico No Clasificado (Otros)
21329,28973,Metabólico No Clasificado (Otros)
66321,28973,Metabólico No Clasificado (Otros)
66741,28973,Metabólico No Clasificado (Otros)
66086,28973,Metabólico No Clasificado (Otros)
67182,28973,Metabólico No Clasificado (Otros)
66959,28973,Metabólico No Clasificado (Otros)
11643,28972,Metabólico No Clasificado (Otros)
40338,28971,Metabólico No Clasificado (Otros)
63742,2897,Metabólico No Clasificado (Otros)
64285,2897,Metabólico No Clasificado (Otros)
27155,28969,Metabólico No Clasificado (Otros)
25185,28969,Metabólico No Clasificado (Otros)
60624,28968,8. Transportadores y Receptores
18162,28966,Metabólico No Clasificado (Otros)
18195,28965,8. Transportadores y Receptores
56352,28964,Metabólico No Clasificado (Otros)
22931,28962,Metabólico No Clasificado (Otros)
40673,28960,3. Hidrolasas
55625,2896,Metabólico No Clasificado (Otros)
27016,28959,8. Transportadores y Receptores
56568,28958,Metabólico No Clasificado (Otros)
30974,28957,Metabólico No Clasificado (Otros)
1280,28956,Metabólico No Clasificado (Otros)
53835,28955,Metabólico No Clasificado (Otros)
54373,28955,Metabólico No Clasificado (Otros)
61836,28954,Metabólico No Clasificado (Otros)
34179,28952,Metabólico No Clasificado (Otros)
6417,28951,Metabólico No Clasificado (Otros)
9297,28951,Metabólico No Clasificado (Otros)
15159,2895,Metabólico No Clasificado (Otros)
11187,28942,No Metabólico / No en KEGG
38039,2894,Metabólico No Clasificado (Otros)
40474,2893,Metabólico No Clasificado (Otros)
11193,28921,No Metabólico / No en KEGG
34502,2892,Metabólico No Clasificado (Otros)
